datetime,symbol,source,title,summary,url,sentiment
2025-07-14T17:34:33.278220Z,UNISWAP,Forbes Crypto,Negative sentiment grows around UNISWAP,UNISWAP continues to face downward pressure.,https://news.example.com/uniswap/71895,negative
2025-08-24T11:59:33.278237Z,UNISWAP,CoinDesk,UNISWAP sees declining trading activity,Bearish indicators appeared for UNISWAP.,https://news.example.com/uniswap/14934,negative
2025-10-15T01:36:33.278254Z,UNISWAP,CoinTelegraph,Liquidity for UNISWAP increases significantly,UNISWAP saw improved trading activity across major exchanges.,https://news.example.com/uniswap/66676,positive
2025-09-12T06:32:33.278273Z,UNISWAP,CryptoNews,Whales reduce exposure to UNISWAP,Bearish indicators appeared for UNISWAP.,https://news.example.com/uniswap/18685,negative
2025-07-13T01:08:33.278291Z,UNISWAP,Forbes Crypto,UNISWAP underperforms compared to competitors,Market uncertainty negatively affected UNISWAP.,https://news.example.com/uniswap/10333,negative
2025-08-30T18:54:33.278313Z,UNISWAP,Forbes Crypto,UNISWAP faces short-term bearish correction,Traders expressed concern over UNISWAP's performance.,https://news.example.com/uniswap/59785,negative
2025-07-24T03:14:33.278328Z,UNISWAP,CryptoNews,UNISWAP gains traction in global markets,Investors remain optimistic about UNISWAP's long-term potential.,https://news.example.com/uniswap/64694,positive
2025-07-18T06:31:33.278340Z,UNISWAP,Forbes Crypto,UNISWAP ecosystem expands with new partnerships,UNISWAP benefited from increased market confidence.,https://news.example.com/uniswap/76226,positive
2025-11-18T19:47:33.278349Z,UNISWAP,CryptoNews,UNISWAP underperforms compared to competitors,UNISWAP continues to face downward pressure.,https://news.example.com/uniswap/15567,negative
2025-09-15T21:37:33.278359Z,UNISWAP,CoinTelegraph,UNISWAP sees declining trading activity,Traders expressed concern over UNISWAP's performance.,https://news.example.com/uniswap/57154,negative
2025-07-16T06:10:33.278368Z,UNISWAP,The Block,UNISWAP ecosystem expands with new partnerships,Technical indicators show strong performance for UNISWAP.,https://news.example.com/uniswap/90246,positive
2025-10-14T17:53:33.278378Z,UNISWAP,Decrypt,UNISWAP surges amid renewed market optimism,Analysts highlight rising adoption of UNISWAP.,https://news.example.com/uniswap/33946,positive
2025-11-26T02:13:33.278392Z,UNISWAP,CoinDesk,UNISWAP adoption rises sharply as institutions enter,Market sentiment surrounding UNISWAP is highly positive.,https://news.example.com/uniswap/57572,positive
2025-10-11T19:29:33.278403Z,UNISWAP,Bloomberg Crypto,UNISWAP sees major spike in transaction activity,Investors remain optimistic about UNISWAP's long-term potential.,https://news.example.com/uniswap/76140,positive
2025-10-31T16:07:33.278413Z,UNISWAP,CoinDesk,Investors show strong confidence in UNISWAP,UNISWAP saw improved trading activity across major exchanges.,https://news.example.com/uniswap/12509,positive
2025-11-09T01:16:33.278424Z,UNISWAP,CryptoNews,Technical indicators show weakness for UNISWAP,UNISWAP experienced reduced liquidity during the session.,https://news.example.com/uniswap/51124,negative
2025-08-13T13:33:33.278434Z,UNISWAP,Yahoo Finance,UNISWAP shows a strong recovery after recent dip,Analysts highlight rising adoption of UNISWAP.,https://news.example.com/uniswap/58363,positive
2025-09-02T23:04:33.278444Z,UNISWAP,Yahoo Finance,UNISWAP surges amid renewed market optimism,UNISWAP benefited from increased market confidence.,https://news.example.com/uniswap/19065,positive
2025-11-19T11:25:33.278453Z,UNISWAP,Forbes Crypto,Market activity around UNISWAP remains stable,UNISWAP showed steady performance with few major events.,https://news.example.com/uniswap/92443,neutral
2025-10-01T08:05:33.278463Z,UNISWAP,Bloomberg Crypto,Whales reduce exposure to UNISWAP,Bearish indicators appeared for UNISWAP.,https://news.example.com/uniswap/58215,negative
2025-08-12T06:24:33.278474Z,UNISWAP,Yahoo Finance,Analysts predict upward movement for UNISWAP,Analysts highlight rising adoption of UNISWAP.,https://news.example.com/uniswap/17834,positive
2025-07-14T09:08:33.278484Z,UNISWAP,The Block,UNISWAP gains traction in global markets,Market sentiment surrounding UNISWAP is highly positive.,https://news.example.com/uniswap/69038,positive
2025-08-02T14:12:33.278494Z,UNISWAP,Forbes Crypto,Liquidity for UNISWAP increases significantly,UNISWAP saw improved trading activity across major exchanges.,https://news.example.com/uniswap/28059,positive
2025-11-12T04:15:33.278510Z,UNISWAP,The Block,UNISWAP sees declining trading activity,Traders expressed concern over UNISWAP's performance.,https://news.example.com/uniswap/97943,negative
2025-08-03T13:11:33.278522Z,UNISWAP,Decrypt,UNISWAP experiences a calm trading session,Traders reported balanced activity for UNISWAP.,https://news.example.com/uniswap/40626,neutral
2025-09-06T19:00:33.278532Z,UNISWAP,Forbes Crypto,Analysts predict upward movement for UNISWAP,Market sentiment surrounding UNISWAP is highly positive.,https://news.example.com/uniswap/64333,positive
2025-08-18T21:47:33.278542Z,UNISWAP,The Block,UNISWAP shows a strong recovery after recent dip,UNISWAP saw improved trading activity across major exchanges.,https://news.example.com/uniswap/14139,positive
2025-10-19T20:05:33.278552Z,UNISWAP,The Block,Liquidity for UNISWAP increases significantly,UNISWAP benefited from increased market confidence.,https://news.example.com/uniswap/25086,positive
2025-07-23T07:11:33.278562Z,UNISWAP,The Block,UNISWAP sees major spike in transaction activity,Market sentiment surrounding UNISWAP is highly positive.,https://news.example.com/uniswap/27222,positive
2025-10-16T06:24:33.278572Z,UNISWAP,Forbes Crypto,Whales accumulate large amounts of UNISWAP,UNISWAP saw improved trading activity across major exchanges.,https://news.example.com/uniswap/60597,positive
2025-07-29T14:29:33.278582Z,UNISWAP,Decrypt,UNISWAP sees major spike in transaction activity,UNISWAP benefited from increased market confidence.,https://news.example.com/uniswap/92983,positive
2025-08-20T03:10:33.278592Z,UNISWAP,Yahoo Finance,UNISWAP surges amid renewed market optimism,Analysts highlight rising adoption of UNISWAP.,https://news.example.com/uniswap/64313,positive
2025-08-31T22:56:33.278601Z,UNISWAP,The Block,UNISWAP faces short-term bearish correction,Bearish indicators appeared for UNISWAP.,https://news.example.com/uniswap/17925,negative
2025-08-27T03:28:33.278611Z,UNISWAP,CoinDesk,UNISWAP sees major spike in transaction activity,Analysts highlight rising adoption of UNISWAP.,https://news.example.com/uniswap/96685,positive
2025-07-28T13:22:33.278621Z,UNISWAP,Bloomberg Crypto,Whales accumulate large amounts of UNISWAP,Market sentiment surrounding UNISWAP is highly positive.,https://news.example.com/uniswap/35236,positive
2025-07-31T23:37:33.278630Z,UNISWAP,Forbes Crypto,UNISWAP receives strong community support,Analysts highlight rising adoption of UNISWAP.,https://news.example.com/uniswap/74120,positive
2025-11-16T05:25:33.278641Z,UNISWAP,Decrypt,Investors show strong confidence in UNISWAP,Market sentiment surrounding UNISWAP is highly positive.,https://news.example.com/uniswap/37846,positive
2025-08-30T11:12:33.278869Z,UNISWAP,Yahoo Finance,Whales accumulate large amounts of UNISWAP,UNISWAP benefited from increased market confidence.,https://news.example.com/uniswap/35927,positive
2025-10-07T17:37:33.278884Z,USDCOIN,Yahoo Finance,Whales accumulate large amounts of USDCOIN,Analysts highlight rising adoption of USDCOIN.,https://news.example.com/usdcoin/28563,positive
2025-09-27T15:29:33.278895Z,USDCOIN,CoinTelegraph,Whales reduce exposure to USDCOIN,USDCOIN continues to face downward pressure.,https://news.example.com/usdcoin/90742,negative
2025-10-25T03:44:33.278903Z,USDCOIN,Yahoo Finance,Market uncertainty pushes USDCOIN downward,USDCOIN continues to face downward pressure.,https://news.example.com/usdcoin/52507,negative
2025-09-08T13:42:33.278911Z,USDCOIN,CoinTelegraph,USDCOIN underperforms compared to competitors,USDCOIN experienced reduced liquidity during the session.,https://news.example.com/usdcoin/60276,negative
2025-09-18T23:23:33.278919Z,USDCOIN,CryptoNews,USDCOIN sees declining trading activity,USDCOIN experienced reduced liquidity during the session.,https://news.example.com/usdcoin/85858,negative
2025-10-10T22:17:33.278928Z,USDCOIN,Bloomberg Crypto,USDCOIN sees major spike in transaction activity,Technical indicators show strong performance for USDCOIN.,https://news.example.com/usdcoin/23239,positive
2025-07-13T00:47:33.278936Z,USDCOIN,The Block,USDCOIN shows a strong recovery after recent dip,Market sentiment surrounding USDCOIN is highly positive.,https://news.example.com/usdcoin/81110,positive
2025-07-19T09:17:33.278947Z,USDCOIN,CryptoNews,Liquidity for USDCOIN increases significantly,USDCOIN saw improved trading activity across major exchanges.,https://news.example.com/usdcoin/84385,positive
2025-11-06T05:58:33.278956Z,USDCOIN,Forbes Crypto,Liquidity for USDCOIN increases significantly,Technical indicators show strong performance for USDCOIN.,https://news.example.com/usdcoin/32934,positive
2025-08-26T16:16:33.278964Z,USDCOIN,Forbes Crypto,Whales reduce exposure to USDCOIN,Bearish indicators appeared for USDCOIN.,https://news.example.com/usdcoin/74717,negative
2025-11-16T05:10:33.278972Z,USDCOIN,Bloomberg Crypto,Investors pull liquidity from USDCOIN markets,Bearish indicators appeared for USDCOIN.,https://news.example.com/usdcoin/54758,negative
2025-10-18T10:58:33.278980Z,USDCOIN,Yahoo Finance,USDCOIN gains traction in global markets,Analysts highlight rising adoption of USDCOIN.,https://news.example.com/usdcoin/56832,positive
2025-10-07T13:27:33.278989Z,USDCOIN,Yahoo Finance,USDCOIN adoption rises sharply as institutions enter,Technical indicators show strong performance for USDCOIN.,https://news.example.com/usdcoin/89794,positive
2025-11-25T22:36:33.278997Z,USDCOIN,CryptoNews,Negative sentiment grows around USDCOIN,USDCOIN continues to face downward pressure.,https://news.example.com/usdcoin/11736,negative
2025-10-31T21:38:33.279005Z,USDCOIN,CryptoNews,USDCOIN shows a strong recovery after recent dip,USDCOIN saw improved trading activity across major exchanges.,https://news.example.com/usdcoin/92247,positive
2025-07-16T13:53:33.279013Z,USDCOIN,CoinTelegraph,USDCOIN ecosystem expands with new partnerships,USDCOIN benefited from increased market confidence.,https://news.example.com/usdcoin/38837,positive
2025-08-23T13:08:33.279022Z,USDCOIN,Forbes Crypto,USDCOIN receives strong community support,USDCOIN benefited from increased market confidence.,https://news.example.com/usdcoin/18973,positive
2025-09-11T00:54:33.279030Z,USDCOIN,CryptoNews,USDCOIN adoption rises sharply as institutions enter,Analysts highlight rising adoption of USDCOIN.,https://news.example.com/usdcoin/76023,positive
2025-11-14T16:36:33.279037Z,USDCOIN,CoinDesk,Analysts predict upward movement for USDCOIN,Market sentiment surrounding USDCOIN is highly positive.,https://news.example.com/usdcoin/42459,positive
2025-08-12T07:17:33.279045Z,USDCOIN,CoinDesk,USDCOIN faces short-term bearish correction,USDCOIN faced strong selling pressure today.,https://news.example.com/usdcoin/16616,negative
2025-09-23T11:51:33.279052Z,USDCOIN,CryptoNews,USDCOIN ecosystem expands with new partnerships,USDCOIN saw improved trading activity across major exchanges.,https://news.example.com/usdcoin/37636,positive
2025-11-11T06:05:33.279060Z,USDCOIN,The Block,Investors pull liquidity from USDCOIN markets,Traders expressed concern over USDCOIN's performance.,https://news.example.com/usdcoin/92588,negative
2025-07-23T06:41:33.279067Z,USDCOIN,Decrypt,USDCOIN receives strong community support,USDCOIN benefited from increased market confidence.,https://news.example.com/usdcoin/56895,positive
2025-10-26T05:03:33.279083Z,USDCOIN,Yahoo Finance,USDCOIN experiences unusual volatility spike,USDCOIN experienced reduced liquidity during the session.,https://news.example.com/usdcoin/44956,negative
2025-08-03T22:36:33.279092Z,USDCOIN,Decrypt,Whales accumulate large amounts of USDCOIN,Analysts highlight rising adoption of USDCOIN.,https://news.example.com/usdcoin/34643,positive
2025-11-07T10:27:33.279100Z,USDCOIN,CoinDesk,USDCOIN experiences strong bullish momentum,Analysts highlight rising adoption of USDCOIN.,https://news.example.com/usdcoin/46518,positive
2025-07-29T18:00:33.279108Z,USDCOIN,Decrypt,Market activity around USDCOIN remains stable,USDCOIN remained stable throughout the trading period.,https://news.example.com/usdcoin/56266,neutral
2025-11-07T04:07:33.279116Z,USDCOIN,CoinTelegraph,New upgrade boosts performance of USDCOIN,Technical indicators show strong performance for USDCOIN.,https://news.example.com/usdcoin/12420,positive
2025-10-28T00:11:33.279124Z,USDCOIN,The Block,Investors show strong confidence in USDCOIN,Analysts highlight rising adoption of USDCOIN.,https://news.example.com/usdcoin/97652,positive
2025-09-06T03:29:33.279132Z,USDCOIN,Decrypt,USDCOIN experiences unusual volatility spike,USDCOIN continues to face downward pressure.,https://news.example.com/usdcoin/18213,negative
2025-09-19T22:38:33.279139Z,USDCOIN,Yahoo Finance,USDCOIN underperforms compared to competitors,Traders expressed concern over USDCOIN's performance.,https://news.example.com/usdcoin/52295,negative
2025-07-19T21:45:33.279149Z,USDCOIN,Yahoo Finance,Technical indicators show weakness for USDCOIN,Bearish indicators appeared for USDCOIN.,https://news.example.com/usdcoin/61110,negative
